# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 343         4.313       51.893      3.50        Rotterdam Geulhaven
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   DD,   FH
  343,20210817,   17,  280,   50
  343,20210817,   18,  320,   50
  343,20210817,   19,  280,   50
  343,20210817,   20,  300,   40
  343,20210817,   21,  300,   40
  343,20210817,   22,  300,   40
  343,20210817,   23,  290,   40
  343,20210817,   24,  300,   40
  343,20210818,    1,  320,   40
  343,20210818,    2,  310,   40
  343,20210818,    3,  310,   30
  343,20210818,    4,  280,   30
  343,20210818,    5,  280,   40
  343,20210818,    6,  280,   40
  343,20210818,    7,  280,   50
  343,20210818,    8,  270,   50
  343,20210818,    9,  280,   60
  343,20210818,   10,  270,   70
  343,20210818,   11,  270,   70
  343,20210818,   12,  260,   60
  343,20210818,   13,  260,   60
  343,20210818,   14,  260,   80
  343,20210818,   15,  270,   60
  343,20210818,   16,  240,   70
  343,20210818,   17,  240,   60
  343,20210818,   18,  240,   60
  343,20210818,   19,  240,   60
  343,20210818,   20,  260,   60
  343,20210818,   21,  330,   40
  343,20210818,   22,  320,   20
  343,20210818,   23,  270,   20
  343,20210818,   24,  230,   30
  343,20210819,    1,  250,   30
  343,20210819,    2,  260,   30
  343,20210819,    3,  260,   50
  343,20210819,    4,  260,   50
  343,20210819,    5,  250,   40
  343,20210819,    6,  280,   50
  343,20210819,    7,  260,   50
  343,20210819,    8,  260,   60
  343,20210819,    9,  270,   60
  343,20210819,   10,  240,   50
  343,20210819,   11,  230,   60
  343,20210819,   12,  250,   60
  343,20210819,   13,  250,   70
  343,20210819,   14,  260,   60
  343,20210819,   15,  250,   70
  343,20210819,   16,  250,   70
  343,20210819,   17,  250,   60
  343,20210819,   18,  240,   60
  343,20210819,   19,  240,   50
  343,20210819,   20,  240,   40
  343,20210819,   21,  230,   40
  343,20210819,   22,  220,   40
  343,20210819,   23,  220,   40
  343,20210819,   24,  230,   40
  343,20210820,    1,  240,   40
  343,20210820,    2,  230,   40
  343,20210820,    3,  230,   40
  343,20210820,    4,  230,   40
  343,20210820,    5,  230,   40
  343,20210820,    6,  220,   40
  343,20210820,    7,  220,   40
  343,20210820,    8,  220,   50
  343,20210820,    9,  220,   50
  343,20210820,   10,  230,   50
  343,20210820,   11,  220,   50
  343,20210820,   12,  240,   50
  343,20210820,   13,  260,   60
  343,20210820,   14,  260,   50
  343,20210820,   15,  270,   40
  343,20210820,   16,  290,   40
  343,20210820,   17,  260,   40
  343,20210820,   18,  300,   40
  343,20210820,   19,  310,   30
  343,20210820,   20,  300,   20
  343,20210820,   21,  340,   20
  343,20210820,   22,  360,   10
  343,20210820,   23,  170,    0
  343,20210820,   24,    0,   10
  343,20210821,    1,  180,   10
  343,20210821,    2,  140,   10
  343,20210821,    3,  150,   10
  343,20210821,    4,  140,   20
  343,20210821,    5,  150,   20
  343,20210821,    6,  140,   20
  343,20210821,    7,  150,   30
  343,20210821,    8,  140,   30
  343,20210821,    9,  150,   30
  343,20210821,   10,  190,   30
  343,20210821,   11,  200,   30
  343,20210821,   12,  170,   30
  343,20210821,   13,  150,   30
  343,20210821,   14,  140,   30
  343,20210821,   15,  150,   30
  343,20210821,   16,  160,   30
  343,20210821,   17,  150,   30
  343,20210821,   18,  100,   20
  343,20210821,   19,  110,   30
  343,20210821,   20,  190,   30
  343,20210821,   21,  260,   30
  343,20210821,   22,  250,   30
  343,20210821,   23,  230,   30
  343,20210821,   24,  260,   40
  343,20210822,    1,  250,   50
  343,20210822,    2,  250,   50
  343,20210822,    3,  270,   40
  343,20210822,    4,  250,   50
  343,20210822,    5,  240,   50
  343,20210822,    6,  240,   50
  343,20210822,    7,  220,   50
  343,20210822,    8,  230,   60
  343,20210822,    9,  240,   50
  343,20210822,   10,  240,   60
  343,20210822,   11,  260,   50
  343,20210822,   12,  290,   50
  343,20210822,   13,  320,   30
  343,20210822,   14,  300,   50
  343,20210822,   15,  300,   60
  343,20210822,   16,  310,   50
  343,20210822,   17,  310,   40
  343,20210822,   18,  330,   40
  343,20210822,   19,  320,   60
  343,20210822,   20,  330,   60
  343,20210822,   21,  330,   70
  343,20210822,   22,  330,   60
  343,20210822,   23,  340,   70
  343,20210822,   24,  350,   60
  343,20210823,    1,   10,   50
  343,20210823,    2,   20,   50
  343,20210823,    3,   20,   60
  343,20210823,    4,   20,   60
  343,20210823,    5,   20,   60
  343,20210823,    6,   10,   50
  343,20210823,    7,   20,   50
  343,20210823,    8,   20,   50
  343,20210823,    9,   30,   70
  343,20210823,   10,   40,   70
  343,20210823,   11,   40,   60
  343,20210823,   12,   20,   60
  343,20210823,   13,  360,   50
  343,20210823,   14,  340,   60
  343,20210823,   15,  350,   60
  343,20210823,   16,   10,   50
  343,20210823,   17,   20,   60
  343,20210823,   18,   20,   50
  343,20210823,   19,   20,   40
  343,20210823,   20,   20,   40
  343,20210823,   21,   30,   40
  343,20210823,   22,   30,   40
  343,20210823,   23,   30,   40
  343,20210823,   24,   40,   40
  343,20210824,    1,   50,   40
  343,20210824,    2,   50,   40
  343,20210824,    3,   50,   40
  343,20210824,    4,   40,   40
  343,20210824,    5,   40,   30
  343,20210824,    6,   50,   30
  343,20210824,    7,   50,   40
  343,20210824,    8,   50,   60
  343,20210824,    9,   40,   50
  343,20210824,   10,   60,   60
  343,20210824,   11,   30,   60
  343,20210824,   12,   50,   70
  343,20210824,   13,   20,   60
  343,20210824,   14,   20,   60
  343,20210824,   15,   30,   60
  343,20210824,   16,   20,   50
  343,20210824,   17,   10,   50
  343,20210824,   18,   10,   50
  343,20210824,   19,   10,   30
  343,20210824,   20,   30,   40
  343,20210824,   21,   20,   40
  343,20210824,   22,   30,   40
  343,20210824,   23,   30,   40
  343,20210824,   24,   50,   40
  343,20210825,    1,   50,   30
  343,20210825,    2,   50,   30
  343,20210825,    3,   30,   30
  343,20210825,    4,   30,   20
  343,20210825,    5,   30,   20
  343,20210825,    6,   10,   20
  343,20210825,    7,   10,   30
  343,20210825,    8,   10,   30
  343,20210825,    9,   10,   30
  343,20210825,   10,   10,   30
  343,20210825,   11,  340,   30
  343,20210825,   12,  350,   40
  343,20210825,   13,  340,   50
  343,20210825,   14,  340,   60
  343,20210825,   15,  340,   60
  343,20210825,   16,  340,   60
  343,20210825,   17,  340,   50
  343,20210825,   18,  340,   50
  343,20210825,   19,  320,   50
  343,20210825,   20,  330,   50
  343,20210825,   21,  320,   50
  343,20210825,   22,  330,   50
  343,20210825,   23,  330,   50
  343,20210825,   24,  340,   50
  343,20210826,    1,  320,   40
  343,20210826,    2,  350,   50
  343,20210826,    3,  340,   50
  343,20210826,    4,  340,   50
  343,20210826,    5,  330,   40
  343,20210826,    6,  330,   50
  343,20210826,    7,  330,   60
  343,20210826,    8,  350,   60
  343,20210826,    9,  340,   60
  343,20210826,   10,  340,   70
  343,20210826,   11,  330,   80
  343,20210826,   12,  330,   60
  343,20210826,   13,  340,   60
  343,20210826,   14,  330,   60
  343,20210826,   15,  350,   70
  343,20210826,   16,  330,   70
  343,20210826,   17,  350,   50
  343,20210826,   18,  340,   40
  343,20210826,   19,   20,   40
  343,20210826,   20,   20,   50
  343,20210826,   21,   10,   40
  343,20210826,   22,   20,   30
  343,20210826,   23,   10,   20
  343,20210826,   24,  350,   20
  343,20210827,    1,  350,   20
  343,20210827,    2,  350,   20
  343,20210827,    3,  360,   20
  343,20210827,    4,  340,   20
  343,20210827,    5,  350,   20
  343,20210827,    6,  340,   20
  343,20210827,    7,  360,   20
  343,20210827,    8,  360,   40
  343,20210827,    9,  350,   60
  343,20210827,   10,  350,   70
  343,20210827,   11,  340,   80
  343,20210827,   12,  340,   80
  343,20210827,   13,  340,   80
  343,20210827,   14,  340,   80
  343,20210827,   15,  350,   80
  343,20210827,   16,  350,   80
  343,20210827,   17,  350,   70
  343,20210827,   18,  350,   70
  343,20210827,   19,  350,   60
  343,20210827,   20,  340,   50
  343,20210827,   21,  360,   40
  343,20210827,   22,  350,   30
  343,20210827,   23,  360,   30
  343,20210827,   24,  350,   30
  343,20210828,    1,  340,   20
  343,20210828,    2,  350,   20
  343,20210828,    3,  350,   30
  343,20210828,    4,  360,   40
  343,20210828,    5,  360,   40
  343,20210828,    6,   10,   40
  343,20210828,    7,   10,   40
  343,20210828,    8,   20,   50
  343,20210828,    9,   20,   50
  343,20210828,   10,  360,   60
  343,20210828,   11,  360,   50
  343,20210828,   12,   20,   60
  343,20210828,   13,  350,   70
  343,20210828,   14,  350,   70
  343,20210828,   15,  360,   70
  343,20210828,   16,  360,   70
  343,20210828,   17,  360,   60
  343,20210828,   18,  360,   60
  343,20210828,   19,  360,   50
  343,20210828,   20,   10,   40
  343,20210828,   21,  360,   40
  343,20210828,   22,  360,   40
  343,20210828,   23,   10,   30
  343,20210828,   24,  350,   30
  343,20210829,    1,   10,   30
  343,20210829,    2,   10,   30
  343,20210829,    3,  360,   30
  343,20210829,    4,   10,   30
  343,20210829,    5,  350,   40
  343,20210829,    6,  350,   40
  343,20210829,    7,  350,   50
  343,20210829,    8,  350,   50
  343,20210829,    9,  340,   60
  343,20210829,   10,  350,   60
  343,20210829,   11,  340,   70
  343,20210829,   12,  340,   70
  343,20210829,   13,  340,   70
  343,20210829,   14,  330,   60
  343,20210829,   15,  340,   60
  343,20210829,   16,  350,   50
  343,20210829,   17,  360,   50
  343,20210829,   18,  360,   40
  343,20210829,   19,   10,   40
  343,20210829,   20,   20,   40
  343,20210829,   21,   10,   40
  343,20210829,   22,   10,   40
  343,20210829,   23,   10,   40
  343,20210829,   24,   10,   40
  343,20210830,    1,   10,   40
  343,20210830,    2,  360,   40
  343,20210830,    3,   10,   30
  343,20210830,    4,  350,   50
  343,20210830,    5,  350,   30
  343,20210830,    6,   10,   20
  343,20210830,    7,  360,   30
  343,20210830,    8,   20,   40
  343,20210830,    9,   10,   40
  343,20210830,   10,  360,   40
  343,20210830,   11,  350,   50
  343,20210830,   12,  350,   60
  343,20210830,   13,  350,   70
  343,20210830,   14,  350,   70
  343,20210830,   15,  350,   70
  343,20210830,   16,  340,   80
  343,20210830,   17,  360,   70
  343,20210830,   18,  360,   60
  343,20210830,   19,  360,   50
  343,20210830,   20,   10,   50
  343,20210830,   21,  360,   40
  343,20210830,   22,   10,   30
  343,20210830,   23,   10,   30
  343,20210830,   24,   10,   30
  343,20210831,    1,   10,   30
  343,20210831,    2,   10,   30
  343,20210831,    3,   10,   30
  343,20210831,    4,  360,   30
  343,20210831,    5,   10,   30
  343,20210831,    6,  360,   20
  343,20210831,    7,   20,   30
  343,20210831,    8,   20,   40
  343,20210831,    9,   20,   50
  343,20210831,   10,  360,   40
  343,20210831,   11,   10,   50
  343,20210831,   12,   10,   50
  343,20210831,   13,  350,   60
  343,20210831,   14,  350,   70
  343,20210831,   15,  360,   70
  343,20210831,   16,   10,   60
  343,20210831,   17,  360,   50
  343,20210831,   18,  360,   50
  343,20210831,   19,   10,   50
  343,20210831,   20,   20,   40
  343,20210831,   21,   10,   30
  343,20210831,   22,   10,   20
  343,20210831,   23,   20,   20
  343,20210831,   24,  360,   30
  343,20210901,    1,  360,   20
  343,20210901,    2,   20,   20
  343,20210901,    3,   40,   30
  343,20210901,    4,  360,   20
  343,20210901,    5,   10,   10
  343,20210901,    6,  360,   10
  343,20210901,    7,  360,   10
  343,20210901,    8,  340,   20
  343,20210901,    9,   20,   30
  343,20210901,   10,   60,   30
  343,20210901,   11,  360,   30
  343,20210901,   12,  350,   30
  343,20210901,   13,  350,   30
  343,20210901,   14,  350,   40
  343,20210901,   15,  340,   50
  343,20210901,   16,  360,   40
  343,20210901,   17,  360,   40
  343,20210901,   18,  350,   30
  343,20210901,   19,   10,   30
  343,20210901,   20,   30,   20
  343,20210901,   21,   30,   30
  343,20210901,   22,   40,   30
  343,20210901,   23,   30,   30
  343,20210901,   24,   30,   20
  343,20210902,    1,   20,   30
  343,20210902,    2,   20,   20
  343,20210902,    3,   20,   20
  343,20210902,    4,   20,   30
  343,20210902,    5,   10,   20
  343,20210902,    6,   20,   20
  343,20210902,    7,   60,   30
  343,20210902,    8,   60,   30
  343,20210902,    9,   40,   30
  343,20210902,   10,   60,   30
  343,20210902,   11,   40,   30
  343,20210902,   12,   80,   30
  343,20210902,   13,   70,   30
  343,20210902,   14,   50,   40
  343,20210902,   15,   10,   40
  343,20210902,   16,   70,   40
  343,20210902,   17,   10,   40
  343,20210902,   18,   10,   40
  343,20210902,   19,   10,   40
  343,20210902,   20,   50,   30
  343,20210902,   21,   40,   40
  343,20210902,   22,   30,   30
  343,20210902,   23,   50,   30
  343,20210902,   24,   40,   30
  343,20210903,    1,   50,   30
  343,20210903,    2,   50,   40
  343,20210903,    3,   50,   40
  343,20210903,    4,   50,   30
  343,20210903,    5,   50,   30
  343,20210903,    6,   50,   40
  343,20210903,    7,   50,   40
  343,20210903,    8,   70,   40
  343,20210903,    9,   50,   40
  343,20210903,   10,   70,   40
  343,20210903,   11,   80,   40
  343,20210903,   12,   50,   40
  343,20210903,   13,   70,   40
  343,20210903,   14,   40,   40
  343,20210903,   15,   50,   50
  343,20210903,   16,   40,   50
  343,20210903,   17,   30,   50
  343,20210903,   18,   50,   50
  343,20210903,   19,   50,   60
  343,20210903,   20,   40,   40
  343,20210903,   21,   50,   50
  343,20210903,   22,   50,   50
  343,20210903,   23,   60,   50
  343,20210903,   24,   60,   40
  343,20210904,    1,   60,   40
  343,20210904,    2,   50,   40
  343,20210904,    3,   50,   40
  343,20210904,    4,   50,   50
  343,20210904,    5,   50,   50
  343,20210904,    6,   60,   60
  343,20210904,    7,   40,   50
  343,20210904,    8,   40,   50
  343,20210904,    9,   80,   50
  343,20210904,   10,   70,   60
  343,20210904,   11,   90,   60
  343,20210904,   12,  100,   40
  343,20210904,   13,   90,   40
  343,20210904,   14,   90,   40
  343,20210904,   15,   80,   40
  343,20210904,   16,   80,   40
  343,20210904,   17,   50,   40
  343,20210904,   18,   50,   50
  343,20210904,   19,   60,   40
  343,20210904,   20,   50,   30
  343,20210904,   21,   50,   30
  343,20210904,   22,   50,   30
  343,20210904,   23,   50,   40
  343,20210904,   24,   40,   30
  343,20210905,    1,   50,   30
  343,20210905,    2,   30,   30
  343,20210905,    3,   40,   30
  343,20210905,    4,   50,   40
  343,20210905,    5,   50,   40
  343,20210905,    6,   50,   30
  343,20210905,    7,   40,   30
  343,20210905,    8,   60,   30
  343,20210905,    9,   80,   40
  343,20210905,   10,   80,   40
  343,20210905,   11,   90,   40
  343,20210905,   12,   90,   30
  343,20210905,   13,   50,   20
  343,20210905,   14,   70,   30
  343,20210905,   15,   50,   30
  343,20210905,   16,   60,   30
  343,20210905,   17,   40,   30
  343,20210905,   18,   20,   30
  343,20210905,   19,   40,   30
  343,20210905,   20,   70,   30
  343,20210905,   21,   60,   30
  343,20210905,   22,   50,   20
  343,20210905,   23,   10,   20
  343,20210905,   24,  350,   20
  343,20210906,    1,   30,   10
  343,20210906,    2,   40,   10
  343,20210906,    3,   40,   10
  343,20210906,    4,   20,   10
  343,20210906,    5,   40,   10
  343,20210906,    6,   20,   10
  343,20210906,    7,   60,   10
  343,20210906,    8,   70,   10
  343,20210906,    9,    0,    0
  343,20210906,   10,   80,   20
  343,20210906,   11,   90,   20
  343,20210906,   12,   80,   20
  343,20210906,   13,    0,   10
  343,20210906,   14,  330,   10
  343,20210906,   15,  310,   30
  343,20210906,   16,  300,   20
  343,20210906,   17,  310,   10
  343,20210906,   18,  300,   20
  343,20210906,   19,   40,   10
  343,20210906,   20,  990,   10
  343,20210906,   21,  990,   10
  343,20210906,   22,    0,   10
  343,20210906,   23,   80,   10
  343,20210906,   24,   70,   10
  343,20210907,    1,  140,   20
  343,20210907,    2,  130,   20
  343,20210907,    3,  130,   20
  343,20210907,    4,  110,   10
  343,20210907,    5,  120,   20
  343,20210907,    6,  120,   20
  343,20210907,    7,  120,   20
  343,20210907,    8,  120,   20
  343,20210907,    9,  150,   30
  343,20210907,   10,  160,   30
  343,20210907,   11,  160,   30
  343,20210907,   12,  140,   20
  343,20210907,   13,  120,   30
  343,20210907,   14,   90,   30
  343,20210907,   15,   80,   30
  343,20210907,   16,   90,   30
  343,20210907,   17,   70,   50
  343,20210907,   18,   80,   60
  343,20210907,   19,   80,   50
  343,20210907,   20,   90,   50
  343,20210907,   21,  100,   50
  343,20210907,   22,  100,   40
  343,20210907,   23,  110,   60
  343,20210907,   24,  110,   60
  343,20210908,    1,   90,   40
  343,20210908,    2,  110,   50
  343,20210908,    3,   70,   30
  343,20210908,    4,   60,   40
  343,20210908,    5,   80,   30
  343,20210908,    6,  110,   40
  343,20210908,    7,  110,   40
  343,20210908,    8,   70,   40
  343,20210908,    9,   70,   40
  343,20210908,   10,   90,   40
  343,20210908,   11,  110,   50
  343,20210908,   12,  100,   50
  343,20210908,   13,  150,   40
  343,20210908,   14,  110,   40
  343,20210908,   15,  120,   40
  343,20210908,   16,  110,   50
  343,20210908,   17,  110,   60
  343,20210908,   18,  110,   60
  343,20210908,   19,  100,   70
  343,20210908,   20,   80,   50
  343,20210908,   21,   80,   50
  343,20210908,   22,   80,   50
  343,20210908,   23,  100,   50
  343,20210908,   24,  110,   60
  343,20210909,    1,  100,   50
  343,20210909,    2,  110,   50
  343,20210909,    3,  110,   40
  343,20210909,    4,  150,   30
  343,20210909,    5,  150,   30
